"Id","price"
26467,96753.3994577196
26468,212261.476542313
26469,149284.433666507
26470,21282.392793867
26471,399715.390905279
26472,374866.668311627
26473,105915.057106767
26474,352850.36821772
26475,865489.474978475
26476,420160.457323753
26477,58118.6270320751
26478,241840.04108664
26479,154750.021970839
26480,74005.6864686152
26481,494123.562300075
26482,0
26483,282215.320969364
26484,64585.0515388623
26485,308836.432387098
26486,168319.373513269
26487,227043.518712594
26488,81882.2491177827
26489,0
26490,12619.9792017724
26491,424168.169754779
26492,171033.242100158
26493,212397.013442793
26494,107084.259295167
26495,57932.5482490097
26496,114659.490386473
26497,82606.0566864764
26498,168940.356897778
26499,25929.6586139051
26500,148585.262571213
26501,61859.5015761004
26502,0
26503,5658.06557055032
26504,125876.861126529
26505,39411.0722570957
26506,50641.6676246975
26507,40125.1862104162
26508,75925.9890706686
26509,4602.33885500381
26510,71634.0152499661
26511,201412.343850869
26512,481213.740793811
26513,155213.290832035
26514,75925.9890706686
26515,48935.8278381802
26516,0
26517,329218.841883095
26518,73577.1953380295
26519,352671.070914155
26520,84757.7722432804
26521,250752.298323416
26522,101869.434326544
26523,110248.103336994
26524,100905.28985458
26525,39847.6945078558
26526,212392.436831131
26527,66600.301666749
26528,0
26529,352850.36821772
26530,625309.744139371
26531,53442.7793189907
26532,26151.306787579
26533,313806.386983208
26534,152022.827292692
26535,245194.332887774
26536,398777.380255022
26537,191065.075652858
26538,246374.962005157
26539,25929.6586139051
26540,185271.315309824
26541,211537.275244967
26542,160192.680447169
26543,207857.600731351
26544,34873.6076211725
26545,353845.064643298
26546,76112.067853734
26547,152481.100748328
26548,34632.8794058316
26549,184867.61479582
26550,50350.9727559884
26551,64345.9580544086
26552,405741.639272723
26553,242179.714997677
26554,118876.115005502
26555,110248.103336994
26556,0
26557,68979.1809829327
26558,165941.450094169
26559,254979.405908839
26560,318587.263184973
26561,0
26562,258391.573119455
26563,64032.1198912417
26564,0
26565,125619.047245888
26566,220903.04547055
26567,197901.910855588
26568,160580.889785652
26569,154750.021970839
26570,32423.0491222501
26571,242030.488845946
26572,81923.8026778882
26573,25929.6586139051
26574,352850.36821772
26575,83176.3678450103
26576,40125.1862104162
26577,14027.550396419
26578,291244.185758551
26579,19166.8131598481
26580,331799.827804867
26581,392142.822951209
26582,0
26583,432156.084538192
26584,175347.795497755
26585,433575.251548756
26586,157556.95277999
26587,82109.8814609536
26588,125040.778648884
26589,20125.6412940155
26590,215095.121721654
26591,63141.2853362009
26592,108749.026672159
26593,172576.517000092
26594,25966.1109703421
26595,61117.5338356849
26596,429376.606261592
26597,150923.842270954
26598,31612.9707139172
26599,60931.4550526195
26600,240306.141395483
26601,445343.571615885
26602,78372.2802920305
26603,59601.6923627285
26604,61758.5199294321
26605,60931.4550526195
26606,24944.5734093018
26607,157875.227197228
26608,110889.058956763
26609,0
26610,65345.5067740375
26611,213407.971065308
26612,92586.009848609
26613,136589.635356774
26614,66511.4117793417
26615,217904.13866694
26616,34591.4068911019
26617,244069.567902921
26618,40125.1862104162
26619,121011.349159828
26620,93398.9507141594
26621,568008.334788064
26622,277989.466681436
26623,173908.603800142
26624,83316.4280292881
26625,180989.485232024
26626,291562.616251123
26627,0
26628,97770.792702253
26629,171153.97659857
26630,242648.111142386
26631,174472.056709295
26632,187667.064648602
26633,289760.078061423
26634,54270.3676335749
26635,43124.093014026
26636,285113.094831891
26637,0
26638,220903.04547055
26639,127886.15916113
26640,25929.6586139051
26641,132822.892549677
26642,116431.995727279
26643,98340.4606979776
26644,60931.4550526195
26645,172807.289332303
26646,20681.7491558313
26647,104817.532930087
26648,420355.654696095
26649,111220.306220547
26650,51248.1719751235
26651,222404.691476138
26652,196297.85741324
26653,253886.443698596
26654,85715.5812353926
26655,204980.739660903
26656,92746.8430956511
26657,854033.065807968
26658,45607.9540414803
26659,217773.529543917
26660,4172.27914179903
26661,917492.903109124
26662,98811.6054913412
26663,61388.3054011252
26664,64150.4152139953
26665,635622.658576858
26666,240230.625718827
26667,121588.790129054
26668,565402.774374375
26669,218259.290149532
26670,368430.636779042
26671,452501.650086176
26672,317325.845200053
26673,145939.757695689
26674,191856.683634241
26675,333403.882671757
26676,4941.8876002987
26677,57425.4736992044
26678,559183.261587192
26679,115533.787290774
26680,0
26681,181991.621203932
26682,247893.206703038
26683,19931.8450066855
26684,0
26685,166553.673190819
26686,110248.103336994
26687,84757.7722432804
26688,178681.692147297
26689,184106.687358388
26690,88609.5752148909
26691,111080.136230014
26692,27652.8295399513
26693,133555.331410226
26694,133202.519214681
26695,148271.309154892
26696,0
26697,0
26698,50416.489943909
26699,178108.873751168
26700,133757.674345571
26701,262883.164109425
26702,24944.5734093018
26703,110077.980748771
26704,415457.434193885
26705,473767.880768707
26706,64150.4152139953
26707,0
26708,494123.562300075
26709,381548.9712802
26710,14155.6795731398
26711,131240.450962263
26712,750887.887127997
26713,27235.9271711337
26714,177636.533262279
26715,67722.1404137337
26716,279998.565534079
26717,339938.428227505
26718,43124.093014026
26719,96753.3994577196
26720,0
26721,103150.6712552
26722,73413.7934352337
26723,65377.647711655
26724,199729.047413324
26725,60931.4912574512
26726,219056.627661601
26727,0
26728,267773.698712119
26729,165447.473360459
26730,214282.438224532
26731,243397.039101406
26732,234400.318690577
26733,50382.0870811309
26734,274503.951179887
26735,217904.13866694
26736,150894.082549252
26737,153764.860176141
26738,139995.072854163
26739,1078951.0760787
26740,54465.9104739882
26741,111040.975090889
26742,17613.3397583638
26743,85715.5812353926
26744,632980.959356315
26745,55861.6879688808
26746,25704.4969227978
26747,206327.089633426
26748,154938.379898676
26749,125201.083794938
26750,98340.4606979776
26751,216207.606983051
26752,58118.6270320751
26753,720043.145419164
26754,0
26755,243047.88209048
26756,386828.462871344
26757,78261.6220624534
26758,85715.5812353926
26759,681784.20919566
26760,24815.0344534275
26761,114245.988826031
26762,249394.852708626
26763,17240.4388649846
26764,185216.196815577
26765,48935.8278381802
26766,103768.606309473
26767,144896.268942032
26768,940260.533367852
26769,171227.732974358
26770,117442.953349794
26771,117658.397190082
26772,21570.6926688352
26773,263858.782297335
26774,57269.2744371847
26775,61916.5402572229
26776,208408.948106211
26777,160310.975769922
26778,343412.504600048
26779,978559.191113802
26780,121907.356644529
26781,59470.8517339081
26782,71638.7247809109
26783,192415.62344004
26784,63048.9596292275
26785,808314.22546677
26786,57730.6895428505
26787,168225.098125294
26788,204980.739660903
26789,48858.7549211259
26790,176858.276787895
26791,74095.8389215244
26792,39917.3312298991
26793,592825.634404787
26794,4172.27914179903
26795,139920.794714794
26796,81766.429324368
26797,58560.029741809
26798,139123.085304241
26799,203874.694260755
26800,329735.543200823
26801,66929.2686598391
26802,202540.554834137
26803,53227.3205083024
26804,149077.583822423
26805,88107.6950681732
26806,51934.7346417901
26807,100317.797419572
26808,159643.09244062
26809,39939.1074273508
26810,29610.2211017057
26811,127759.860738351
26812,107087.246568202
26813,58034.3062840221
26814,273386.107137504
26815,4172.27914179903
26816,66764.3314216215
26817,73147.1356248247
26818,149610.301674766
26819,83338.9475956963
26820,264040.229715748
26821,0
26822,0
26823,0
26824,88571.7293560785
26825,80337.3761201468
26826,97897.0911250318
26827,283393.25329555
26828,107047.337827225
26829,96753.3994577196
26830,174991.671624805
26831,372177.948465996
26832,411905.30910998
26833,94598.6288965661
26834,238896.486292209
26835,442447.595426373
26836,418385.174690294
26837,321368.615995261
26838,6287.85877581791
26839,107179.553281446
26840,469870.455456784
26841,0
26842,107327.537352635
26843,268885.554328307
26844,306220.467806699
26845,83343.5242073586
26846,0
26847,117403.609771401
26848,53349.8795595982
26849,20008.2714328307
26850,49267.1751714539
26851,44353.1591487688
26852,136005.883177877
26853,256440.791641456
26854,35608.0347089254
26855,308831.855775436
26856,0
26857,38957.7976377006
26858,311830.762579046
26859,163220.165964485
26860,253213.2190307
26861,366180.134858777
26862,1004656.74325422
26863,80635.4451917403
26864,0
26865,352368.109778575
26866,58525.181885457
26867,0
26868,86628.5492680152
26869,25275.9207425754
26870,49222.7364209985
26871,109015.721945389
26872,73113.1610501242
26873,75820.2246186559
26874,14614.4329547539
26875,60840.0421331244
26876,64580.4749272
26877,121091.093296219
26878,253891.020310258
26879,298152.161174697
26880,97711.2084498318
26881,755993.078921035
26882,159875.091873594
26883,12619.9792017724
26884,218204.171655285
26885,240426.015097631
26886,124760.953934741
26887,0
26888,86187.1820725038
26889,89632.1656025698
26890,208907.418256111
26891,61117.5338356849
26892,331858.020592451
26893,0
26894,125606.688758638
26895,0
26896,147067.017873332
26897,0
26898,595391.842410473
26899,0
26900,188270.222113434
26901,74724.3555574983
26902,46268.268367844
26903,243376.055201547
26904,171799.593866687
26905,196853.598254088
26906,63765.4246180117
26907,342296.878633913
26908,274098.205115983
26909,77338.469316537
26910,103643.763750781
26911,124760.953934741
26912,24983.551520932
26913,69029.6338629597
26914,272239.612614509
26915,62642.0043700815
26916,576559.278152432
26917,25929.6586139051
26918,222592.33637976
26919,86640.3103853579
26920,150326.713042759
26921,444128.25210285
26922,109015.721945389
26923,57577.1632514864
26924,0
26925,0
26926,494123.562300075
26927,174100.837069764
26928,194268.035720654
26929,31306.4384201163
26930,40125.1862104162
26931,355171.473741772
26932,196911.791041672
26933,165107.426229726
26934,521023.233583331
26935,68482.3988576429
26936,29610.2211017057
26937,272874.580945833
26938,48935.8278381802
26939,0
26940,32917.4820629082
26941,235372.901005573
26942,158226.035583089
26943,82109.8814609536
26944,264389.386726675
26945,60142.3785325911
26946,103226.477972552
26947,139004.789981487
26948,71634.0152499661
26949,358387.719599304
26950,0
26951,103017.908338169
26952,191296.92785371
26953,203540.98497051
26954,312559.540488054
26955,65264.5012828472
26956,502425.731498569
26957,137068.141981259
26958,58118.6270320751
26959,41543.1143107179
26960,162035.286288014
26961,71532.182346816
26962,224994.8570164
26963,93602.7846249932
26964,1608.00866305626
26965,106507.690743214
26966,76771.6449820526
26967,82716.6744317827
26968,0
26969,66638.6179868788
26970,13168.9995526285
26971,556008.130961963
26972,67903.4464772714
26973,61117.5338356849
26974,54604.6744523098
26975,484432.29067691
26976,61952.9926136598
26977,83093.0048662884
26978,237329.823727599
26979,45936.9210345704
26980,107327.537352635
26981,1129871.18296929
26982,190181.748483267
26983,618434.333885374
26984,1440.03014859823
26985,108250.690098552
26986,81505.9457973908
26987,36611.2336306509
26988,562403.867570765
26989,190661.394840549
26990,1708.03454198399
26991,28132.6287395634
26992,80337.3761201468
26993,118130.737678972
26994,0
26995,150235.385349089
26996,256011.887716863
26997,183053.89951665
26998,0
26999,385220.126030291
27000,102448.419331745
27001,50733.1011286198
27002,48374.4983916332
27003,236990.484230839
27004,103688.960283228
27005,34623.5478287195
27006,222136.051956085
27007,602124.894304744
27008,60640.8043796592
27009,194548.841171343
27010,59355.2178978829
27011,137876.361169265
27012,34860.6264793129
27013,180533.826777708
27014,66511.4117793417
27015,0
27016,48935.8278381802
27017,103136.203660923
27018,183753.070611943
27019,82109.8814609536
27020,159549.286500158
27021,691502.367959011
27022,0
27023,0
27024,66367.9392132921
27025,175187.214465218
27026,87414.5417353025
27027,124594.008142335
27028,0
27029,74263.0179215178
27030,391656.859361083
27031,87921.6162851078
27032,857.198284582577
27033,384369.118520849
27034,84757.7722432804
27035,68405.5891570888
27036,176219.476404748
27037,236995.060842501
27038,627981.894248598
27039,1089748.84104202
27040,128319.884977904
27041,134978.514081431
27042,0
27043,0
27044,94105.5086753929
27045,151314.255359093
27046,112765.326720302
27047,270880.114415346
27048,388711.217349676
27049,164899.434389873
27050,80337.3761201468
27051,186803.215014654
27052,173275.688095385
27053,118972.195951954
